,train,val
59,TCGA-B0-5120,
60,TCGA-B0-5121,
61,TCGA-B0-5399,
62,TCGA-B0-5400,
63,TCGA-B0-5402,
64,TCGA-B0-5690,
65,TCGA-B0-5691,
66,TCGA-B0-5692,
67,TCGA-B0-5693,
68,TCGA-B0-5694,
69,TCGA-B0-5695,
70,TCGA-B0-5696,
71,TCGA-B0-5697,
72,TCGA-B0-5698,
73,TCGA-B0-5699,
74,TCGA-B0-5702,
75,TCGA-B0-5703,
76,TCGA-B0-5705,
77,TCGA-B0-5706,
78,TCGA-B0-5709,
79,TCGA-B0-5710,
80,TCGA-B0-5711,
81,TCGA-B0-5712,
82,TCGA-B0-5713,
83,TCGA-B0-5812,
84,TCGA-B4-5377,
85,TCGA-B4-5832,
86,TCGA-B4-5834,
87,TCGA-B4-5835,
88,TCGA-B4-5836,
89,TCGA-B4-5838,
90,TCGA-B4-5843,
91,TCGA-B4-5844,
92,TCGA-B8-4143,
93,TCGA-B8-4146,
94,TCGA-B8-4148,
95,TCGA-B8-4151,
96,TCGA-B8-4153,
97,TCGA-B8-4154,
98,TCGA-B8-4619,
99,TCGA-B8-4620,
100,TCGA-B8-4621,
101,TCGA-B8-5158,
102,TCGA-B8-5159,
103,TCGA-B8-5162,
104,TCGA-B8-5163,
105,TCGA-B8-5164,
106,TCGA-B8-5165,
107,TCGA-B8-5545,
108,TCGA-B8-5546,
109,TCGA-B8-5549,
110,TCGA-B8-5550,
111,TCGA-B8-5551,
112,TCGA-B8-5552,
113,TCGA-B8-5553,
114,TCGA-B8-A54D,
115,TCGA-B8-A54E,
116,TCGA-B8-A54F,
117,TCGA-B8-A54G,
118,TCGA-B8-A54H,
119,TCGA-B8-A54I,
120,TCGA-B8-A54J,
121,TCGA-B8-A54K,
122,TCGA-B8-A7U6,
123,TCGA-B8-A8YJ,
124,TCGA-BP-4161,
125,TCGA-BP-4162,
126,TCGA-BP-4163,
127,TCGA-BP-4164,
128,TCGA-BP-4167,
129,TCGA-BP-4760,
130,TCGA-BP-4770,
131,TCGA-BP-4782,
132,TCGA-BP-4795,
133,TCGA-BP-4801,
134,TCGA-BP-4960,
135,TCGA-BP-4961,
136,TCGA-BP-4962,
137,TCGA-BP-4963,
138,TCGA-BP-4964,
139,TCGA-BP-4965,
140,TCGA-BP-4967,
141,TCGA-BP-4968,
142,TCGA-BP-4970,
143,TCGA-BP-4971,
144,TCGA-BP-4972,
145,TCGA-BP-4973,
146,TCGA-BP-4974,
147,TCGA-BP-4975,
148,TCGA-BP-4976,
149,TCGA-BP-4977,
150,TCGA-BP-4981,
151,TCGA-BP-4982,
152,TCGA-BP-4983,
153,TCGA-BP-4985,
154,TCGA-BP-4986,
155,TCGA-BP-4987,
156,TCGA-BP-4988,
157,TCGA-BP-4989,
158,TCGA-BP-4991,
159,TCGA-BP-4992,
160,TCGA-BP-4993,
161,TCGA-BP-4994,
162,TCGA-BP-4995,
163,TCGA-BP-4998,
164,TCGA-BP-4999,
165,TCGA-BP-5000,
166,TCGA-BP-5001,
167,TCGA-BP-5004,
168,TCGA-BP-5006,
169,TCGA-BP-5007,
170,TCGA-BP-5008,
171,TCGA-BP-5009,
172,TCGA-BP-5010,
173,TCGA-BP-5168,
174,TCGA-BP-5169,
175,TCGA-BP-5170,
176,TCGA-BP-5173,
177,TCGA-BP-5174,
178,TCGA-BP-5175,
179,TCGA-BP-5177,
180,TCGA-BP-5178,
181,TCGA-BP-5180,
182,TCGA-BP-5181,
183,TCGA-BP-5182,
184,TCGA-BP-5183,
185,TCGA-BP-5184,
186,TCGA-BP-5185,
187,TCGA-BP-5186,
188,TCGA-BP-5187,
189,TCGA-BP-5189,
190,TCGA-BP-5190,
191,TCGA-BP-5191,
192,TCGA-BP-5192,
193,TCGA-BP-5194,
194,TCGA-BP-5195,
195,TCGA-BP-5196,
196,TCGA-BP-5198,
197,TCGA-BP-5199,
198,TCGA-BP-5200,
199,TCGA-BP-5201,
200,TCGA-BP-5202,
201,TCGA-CJ-4634,
202,TCGA-CJ-4636,
203,TCGA-CJ-4637,
204,TCGA-CJ-4638,
205,TCGA-CJ-4639,
206,TCGA-CJ-4640,
207,TCGA-CJ-4641,
208,TCGA-CJ-4643,
209,TCGA-CJ-4644,
210,TCGA-CJ-4869,
211,TCGA-CJ-4882,
212,TCGA-CJ-4899,
213,TCGA-CJ-4900,
214,TCGA-CJ-4901,
215,TCGA-CJ-4902,
216,TCGA-CJ-4903,
217,TCGA-CJ-4904,
218,TCGA-CJ-4905,
219,TCGA-CJ-4907,
220,TCGA-CJ-4908,
221,TCGA-CJ-4912,
222,TCGA-CJ-4916,
223,TCGA-CJ-4918,
224,TCGA-CJ-4920,
225,TCGA-CJ-4923,
226,TCGA-CJ-5671,
227,TCGA-CJ-5672,
228,TCGA-CJ-5675,
229,TCGA-CJ-5676,
230,TCGA-CJ-5677,
231,TCGA-CJ-5678,
232,TCGA-CJ-5679,
233,TCGA-CJ-5680,
234,TCGA-CJ-5681,
235,TCGA-CJ-5682,
236,TCGA-CJ-5683,
237,TCGA-CJ-5684,
238,TCGA-CJ-5686,
239,TCGA-CJ-5689,
240,TCGA-CJ-6027,
241,TCGA-CJ-6028,
242,TCGA-CJ-6030,
243,TCGA-CJ-6031,
244,TCGA-CJ-6032,
245,TCGA-CJ-6033,
246,TCGA-CZ-4853,
247,TCGA-CZ-4856,
248,TCGA-CZ-4859,
249,TCGA-CZ-4863,
250,TCGA-CZ-4864,
251,TCGA-CZ-4865,
252,TCGA-CZ-4866,
253,TCGA-CZ-5451,
254,TCGA-CZ-5452,
255,TCGA-CZ-5453,
256,TCGA-CZ-5454,
257,TCGA-CZ-5455,
258,TCGA-CZ-5456,
259,TCGA-CZ-5457,
260,TCGA-CZ-5458,
261,TCGA-CZ-5459,
262,TCGA-CZ-5460,
263,TCGA-CZ-5461,
264,TCGA-CZ-5462,
265,TCGA-CZ-5463,
266,TCGA-CZ-5465,
267,TCGA-CZ-5466,
268,TCGA-CZ-5467,
269,TCGA-CZ-5468,
270,TCGA-CZ-5469,
271,TCGA-CZ-5470,
272,TCGA-CZ-5982,
273,TCGA-CZ-5984,
274,TCGA-CZ-5985,
275,TCGA-CZ-5986,
276,TCGA-CZ-5987,
277,TCGA-CZ-5988,
278,TCGA-CZ-5989,
279,TCGA-EU-5904,
280,TCGA-EU-5905,
281,TCGA-EU-5906,
282,TCGA-EU-5907,
283,TCGA-GK-A6C7,
284,TCGA-MM-A563,
285,TCGA-MM-A564,
286,TCGA-T7-A92I,
